date,nav,cash,positions_value
2024-02-20,498114.70308,253917.70308,244197.0
2024-02-21,505847.59844,216078.59844,289769.0
2024-02-22,505926.27540000004,199921.2754,306005.0
2024-02-23,505577.11036000005,191664.11036000002,313913.0
