date,nav,cash,positions_value
2024-02-20,503153.7376,144793.73760000002,358360.0
2024-02-21,510711.531,120764.53100000002,389947.0
2024-02-22,510374.531,105686.53100000002,404688.0
2024-02-23,509427.12450000003,133655.1245,375772.0
