date,nav,cash,positions_value
2024-02-20,500652.1231,307019.1231,193633.0
2024-02-21,506918.09686000005,186680.09686000005,320238.0
2024-02-22,506749.1233000001,124663.12330000006,382086.0
2024-02-23,504227.8583000001,92265.85830000005,411962.0
